Datetime,Open,High,Low,Close,Volume
2021-04-15T00:00:00,62934.5,63779.1,62006.5,63185.7,1.56139900238645
2021-04-16T00:00:00,63186.2,63541.4,60016.3,61380.8,1.77120400497677
2021-04-17T00:00:00,61379.8,62521,59679.8,60021.4,0.81102890430487
2021-04-18T00:00:00,60035.8,60376.5,52258.3,56231.2,1.66145400795347
2021-04-19T00:00:00,56228.2,57554,54272.2,55654.1,1.90718000295089
2021-04-20T00:00:00,55654.5,57059.5,53379.7,56453.4,2.26989801063723
2021-04-21T00:00:00,56453.4,56761.7,53597.8,53767.2,2.14884800746313
2021-04-22T00:00:00,53767.2,55416,50467.7,51671.6,2.54217501548692
2021-04-23T00:00:00,51671.6,52088,47502,51128.9,2.49680101920524
2021-04-24T00:00:00,51129.3,51178.5,48734.2,50061.2,1.24303701220219
2021-04-25T00:00:00,50067.9,50539.3,47057.7,49076.1,1.45286011716953
2021-04-26T00:00:00,49076.4,54359.7,48792.7,54015.3,2.78183292118207
2021-04-27T00:00:00,54015.3,55451.9,53317.8,55030.1,1.85427200509321
2021-04-28T00:00:00,55029,56425.7,53856.8,54838.1,2.08848000700675
2021-04-29T00:00:00,54837.9,55174,52360,53538.2,1.97023200802846
2021-04-30T00:00:00,53538.3,57950.8,53043.7,57748.8,1.63062900408863
2021-05-01T00:00:00,57746.6,58486.9,57035.8,57812.5,0.861573003463263
2021-05-02T00:00:00,57812.5,57925.6,56065.1,56575.7,1.09178730463551
2021-05-03T00:00:00,56574.3,58939.2,56490.1,57161.8,1.74764300377262
2021-05-04T00:00:00,57161.8,57190.6,53102.2,53189.2,2.33990000824031
2021-05-05T00:00:00,53189.2,57913.6,52952,57472.8,1.95304480611912
2021-05-06T00:00:00,57469.3,58363.6,55279.2,56390.2,2.16631700731614
2021-05-07T00:00:00,56388.8,58656.4,55287.8,57326.7,2.36162000926345
2021-05-08T00:00:00,57326.6,59480.7,56938.5,58912.8,1.08024400508918
2021-05-09T00:00:00,58912.8,59215.8,56278,58258.8,1.22197910630773
2021-05-10T00:00:00,58258.8,59533.5,53708.9,55830.6,2.9686401151888
2021-05-11T00:00:00,55827.2,56896,54470.4,56707.4,2.75385611032639
2021-05-12T00:00:00,56707.4,57951.6,48620.3,49474.9,2.9123955130645
2021-05-13T00:00:00,49468.7,51350.3,45910.4,49648.2,3.00689721258289
2021-05-14T00:00:00,49648.2,51518.3,48860.7,49841.6,2.51128720859464
2021-05-15T00:00:00,49847.3,50663.9,46559.1,46721.3,1.47534210930127
2021-05-16T00:00:00,46719.7,49729.3,43816.3,46412.4,2.01530711922437
2021-05-17T00:00:00,46412.4,46590.7,42084.3,43523.4,3.23779301041236
2021-05-18T00:00:00,43523.4,45798,42265.9,42843.7,3.35174401069071
2021-05-19T00:00:00,42843.7,43537.2,29814,36713,3.11670251343377
2021-05-20T00:00:00,36713,42478.3,34972.1,40565.9,3.27088021650391
2021-05-21T00:00:00,40566.8,42217,33502.1,37288.2,3.21190101509126
2021-05-22T00:00:00,37287.8,38807.5,35218.9,37431.9,2.25401901768623
2021-05-23T00:00:00,37431.7,38241.6,31110.5,34651.8,3.05860802785969
2021-05-24T00:00:00,34651.8,39884.6,34432.9,38808.1,3.21514901561306
2021-05-25T00:00:00,38807.2,39793.7,36458.8,38332.7,3.31159611142369
2021-05-26T00:00:00,38330.4,40829.2,37798.4,39248.1,2.69475101227385
2021-05-27T00:00:00,39247.1,40349.1,37157.9,38489,2.36461941245344
2021-05-28T00:00:00,38489,38828.3,34681.1,35632.7,2.61432341154728
2021-05-29T00:00:00,35632.8,37251.8,33618.3,34574.5,1.19108400474067
2021-05-30T00:00:00,34577.2,36453,33402.7,35623,2.71587801202099
2021-05-31T00:00:00,35623,37468,34154,37236.6,2.92317001380457
2021-06-01T00:00:00,37236.6,37866.2,35687.2,36636.6,2.70422301577091
2021-06-02T00:00:00,36635.9,38189.9,35899.6,37534.8,1.7573810074357
2021-06-03T00:00:00,37534.8,39439,37159.9,39190.6,2.28337101523186
2021-06-04T00:00:00,39192.8,39230.4,35552.6,36813.3,1.92286700682101
2021-06-05T00:00:00,36813.1,37872.1,34812.7,35490.4,1.87406901525765
2021-06-06T00:00:00,35489.9,36414.5,35230.4,35757.2,2.14682401829111
2021-06-07T00:00:00,35758.2,36750.2,33319.5,33540.7,2.16585800785117
2021-06-08T00:00:00,33540.7,34013.5,31016.3,33359.7,2.76875350947979
2021-06-09T00:00:00,33359.6,37494.2,32382.3,37345.4,2.47756600419029
2021-06-10T00:00:00,37345.4,38376.1,35788.6,36639.1,2.71963000974426
2021-06-11T00:00:00,36638.1,37616.1,35946.7,37280.8,2.77946301261215
2021-06-12T00:00:00,37283.5,37402.7,34632,35498.3,1.87186801117605
2021-06-13T00:00:00,35498.3,39323.5,34755.4,38982.3,2.32979201639671
2021-06-14T00:00:00,38977.3,40984.4,38716.6,40484.4,2.71283801204845
2021-06-15T00:00:00,40484.5,41264,39536.2,40118.9,2.83698401388494
2021-06-16T00:00:00,40118.9,40444.4,38079.2,38302.9,2.57082801379249
2021-06-17T00:00:00,38302.9,39507.1,37357,38046.9,2.12428300950398
2021-06-18T00:00:00,38046.9,38158.2,35119.3,35770.5,2.06832680832723
2021-06-19T00:00:00,35775.9,36395.9,34833.1,35447.9,1.43093301294573
2021-06-20T00:00:00,35447.9,36071.3,33327.8,35558.5,1.78079482096238
2021-06-21T00:00:00,35558.3,35699.9,31232.3,31588.4,2.30716450906308
2021-06-22T00:00:00,31588.2,33265,28795.9,32486,2.50495901173542
2021-06-23T00:00:00,32486,34785.8,31690,33642.4,1.91460300184281
2021-06-24T00:00:00,33642.4,35243.3,32301.7,34620.3,1.66671800027291
2021-06-25T00:00:00,34620.3,35460.3,31252,31545.7,1.87554299940143
2021-06-26T00:00:00,31541.8,32636.9,30125.4,32236.7,1.88416201906671
2021-06-27T00:00:00,32236,34692.9,31967.4,34657.4,2.47626372981609
2021-06-28T00:00:00,34659.6,35252.9,33849.8,34448.8,1.81906531013933
2021-06-29T00:00:00,34450.2,36562.7,34198,35871.6,1.8443690059446
2021-06-30T00:00:00,35870.6,36053.1,34019,35012.2,1.31288500051824
2021-07-01T00:00:00,35012.3,35023.7,32706.1,33482.6,1.3552910010045
2021-07-02T00:00:00,33482.6,33924.6,32677.2,33753,1.09776300023225
2021-07-03T00:00:00,33753.8,34881.9,33300.9,34636.4,0.540592802375116
2021-07-04T00:00:00,34634.8,35902.9,34342.5,35249.5,0.515512001897719
2021-07-05T00:00:00,35250.7,35250.7,33112.8,33653.4,1.29887900056633
2021-07-06T00:00:00,33653.5,35059,33512,34186.5,1.32438100039201
2021-07-07T00:00:00,34185.1,35010.5,33769.9,33835.9,1.53576450279204
2021-07-08T00:00:00,33836.4,33894.9,32069.9,32839.3,1.50411900037341
2021-07-09T00:00:00,32838.4,34038.1,32236.6,33775.2,1.16655500047148
2021-07-10T00:00:00,33775.9,34215.9,32998.5,33467.4,0.435954001905429
2021-07-11T00:00:00,33467.3,34560.4,33285.1,34210.9,0.473626001729713
2021-07-12T00:00:00,34211.3,34621.5,32626.2,33060.7,0.831023998659361
2021-07-13T00:00:00,33060.7,33292.2,32163.5,32690,0.82571559884866
2021-07-14T00:00:00,32690.2,33062.1,31560.7,32780.1,0.939218999205764
2021-07-15T00:00:00,32779.4,33142.3,31107.1,31827.4,0.871193198359279
2021-07-16T00:00:00,31827.5,32210,31001.8,31345.6,0.94183999939446
2021-07-17T00:00:00,31348.7,31892.9,31134.3,31478.1,0.48459100222567
2021-07-18T00:00:00,31482.9,32386.1,31086.9,31743,0.441111001678792
2021-07-19T00:00:00,31744.2,31849,30420.1,30797.1,0.761160998459104
2021-07-20T00:00:00,30797.5,31016.4,29267.8,29752.4,0.892828998569826
2021-07-21T00:00:00,29753,32769.3,29461.8,32098.2,1.15340799949365
2021-07-22T00:00:00,32101.8,32556.4,31688.8,32255.2,1.0617179998593
2021-07-23T00:00:00,32255.4,33590.9,31969.8,33590.9,1.16066500081388
2021-07-24T00:00:00,33592.9,34468.1,33383.8,34232.6,0.478840002121501
2021-07-25T00:00:00,34235.2,35389.1,33841.5,35373.7,0.664783002710692
2021-07-26T00:00:00,35373.7,40490.9,35209.2,37205.5,2.98483201128727
2021-07-27T00:00:00,37205.5,39486.6,36365.4,39442.2,2.42338460634902
2021-07-28T00:00:00,39442.2,40851,38772.7,39985.1,2.26443700406776
2021-07-29T00:00:00,39982.8,40594.7,39248.8,39991.4,1.83283200259837
2021-07-30T00:00:00,39991.4,42255.7,38307.5,42180.9,1.70816600250896
2021-07-31T00:00:00,42183.1,42316.8,41027,41415.4,0.804315004721047
2021-08-01T00:00:00,41415.9,42550,39420.4,39825.4,1.17242100428052
2021-08-02T00:00:00,39825.4,40437.1,38654.5,39111.2,1.26475999900242
2021-08-03T00:00:00,39112.1,39738.4,37609.9,38155.9,1.38803299860854
2021-08-04T00:00:00,38155.8,39917.1,37490.3,39692.3,1.22632599795111
2021-08-05T00:00:00,39692.3,41332.6,37307,40844.4,1.43951799846639
2021-08-06T00:00:00,40844.9,43310.2,39859.9,42821.5,1.17028999949321
2021-08-07T00:00:00,42820.9,44689.8,42501.1,44571.4,0.915421004010568
2021-08-08T00:00:00,44580.8,45296.1,43266.2,43782.3,2.16979580905364
2021-08-09T00:00:00,43781.8,46440.7,42791.3,46235.2,1.74587229963856
2021-08-10T00:00:00,46231.3,46663.3,44618.9,45550.3,1.27333499689166
2021-08-11T00:00:00,45552.1,46721.3,45314.9,45506.9,1.24755099714275
2021-08-12T00:00:00,45507.5,46178.8,43764.6,44368.3,1.26276199688846
2021-08-13T00:00:00,44369.2,47821.8,44212,47780.9,1.16662499910717
2021-08-14T00:00:00,47782.2,48113.1,46037.6,47061.7,1.14148600523095
2021-08-15T00:00:00,47061.7,47329.6,45496,46968.5,1.49020500654638
2021-08-16T00:00:00,46968.5,48006.7,45638.6,45873.6,1.51835809971003
2021-08-17T00:00:00,45873.2,47120.1,44389.9,44637.9,1.23476739706443
2021-08-18T00:00:00,44634.7,45977.4,44183.8,44672.1,1.25687199696631
2021-08-19T00:00:00,44671.9,46999.9,43917.6,46722.1,1.11045799834574
2021-08-20T00:00:00,46722.7,49329.3,46606.7,49297.6,1.17127000000141
2021-08-21T00:00:00,49299.7,49750.8,48257.1,48824.3,0.631707002973258
2021-08-22T00:00:00,48821.9,49468.8,48060.6,49243.2,1.69522700741675
2021-08-23T00:00:00,49243.2,50457.1,49008.3,49477.8,2.1411650058659
2021-08-24T00:00:00,49477.8,49823,47562.2,47638.7,1.47425100028499
2021-08-25T00:00:00,47637.3,49207.9,47097,48934.1,1.24443739720205
2021-08-26T00:00:00,48933.9,49312,46289.5,46802.1,1.26115699729871
2021-08-27T00:00:00,46804.1,49121.7,46322.6,49040.5,2.82844601427269
2021-08-28T00:00:00,49041.7,49265.9,48352.1,48876.7,0.706428003988208
2021-08-29T00:00:00,48878.6,49607.2,47772.2,48752.8,1.19526500507834
2021-08-30T00:00:00,48752.8,48853,46824.8,46937.9,1.86060100233544
2021-08-31T00:00:00,46938.6,48209.9,46658.6,47079,1.21629109740152
2021-09-01T00:00:00,47078.8,49074.9,46499.7,48791.7,1.34298899675241
2021-09-02T00:00:00,48790.1,50331.8,48582.7,49233.4,1.37547899653919
2021-09-03T00:00:00,49233.1,50977.2,48320,49973.8,1.57652100075984
2021-09-04T00:00:00,49972.1,50502.2,49380.4,49892.4,0.775638003582571
2021-09-05T00:00:00,49892.4,51846,49462.8,51749.6,1.10406600528756
2021-09-06T00:00:00,51749.6,52733.4,50976.3,52644,1.67597400069087
2021-09-07T00:00:00,52643.9,52883.9,42952.7,46810.9,1.98063700244624
2021-09-08T00:00:00,46808.5,47290.6,44412.9,46009.5,1.9192840014116
2021-09-09T00:00:00,46009.4,47347.6,45500.2,46350.5,1.35829599735189
2021-09-10T00:00:00,46349.8,46989.3,44123.4,44802.8,1.20040199926768
2021-09-11T00:00:00,44802.8,45942.7,44688.2,45117.4,0.783665003914393
2021-09-12T00:00:00,45118.8,46405.6,44715.2,46000.7,0.938084004320331
2021-09-13T00:00:00,46000.7,46799.8,43394.9,44885.3,2.64756901625049
2021-09-14T00:00:00,44886.5,47193.6,44630.6,47064.4,2.34328001497533
2021-09-15T00:00:00,47064.4,48393.8,46654.1,48077.2,2.35603601900948
2021-09-16T00:00:00,48076.7,48433.7,46973,47705,2.38309651974947
2021-09-17T00:00:00,47705,48104.1,46706.5,47245.9,1.84378201399113
2021-09-18T00:00:00,47246.3,48752.2,47015.5,48257.5,0.925744004507465
2021-09-19T00:00:00,48257.2,48328,46793.6,47188.6,1.06411400553782
2021-09-20T00:00:00,47189.4,47283.2,42500,42957.4,2.42289671640346
2021-09-21T00:00:00,42956.4,43573,39559.4,40660.1,2.65978631762191
2021-09-22T00:00:00,40664.8,43953.2,40530.8,43509.6,2.57336201952239
2021-09-23T00:00:00,43511.1,44930.2,43034.8,44826.2,2.73672702363729
2021-09-24T00:00:00,44826.2,45088.9,40705.5,42793.2,2.6426794196006
2021-09-25T00:00:00,42795.2,42936.9,41657.4,42659.2,1.05827500486748
2021-09-26T00:00:00,42658.9,43874,40765.1,43140,1.22860900606224
2021-09-27T00:00:00,43135.2,44300.8,42059.4,42112.3,2.37183041959254
2021-09-28T00:00:00,42111.6,42709.1,40838.4,40965.5,2.78915822785535
2021-09-29T00:00:00,40966.1,42534.3,40722.8,41470.1,1.84654301479077
2021-09-30T00:00:00,41470.1,44048.7,41359.7,43757,1.90655301470269
2021-10-01T00:00:00,43757.4,48409.2,43232.5,48096.6,2.0322389095098
2021-10-02T00:00:00,48100,48275.8,47402.5,47598.9,1.8477274094206
2021-10-03T00:00:00,47597.7,49145.1,47080.1,48167.9,2.3817236120757
2021-10-04T00:00:00,48167.9,49429.6,46872.4,49183.8,2.19136401037031
2021-10-05T00:00:00,49183.8,51836,49015.6,51428.5,2.23714501112772
2021-10-06T00:00:00,51428.5,55691.8,50362.5,55273.1,2.20267300661681
2021-10-07T00:00:00,55274,55284,53353.5,53736.6,2.11401100621742
2021-10-08T00:00:00,53736.6,56031.7,53590.8,53884.4,2.13237201061099
2021-10-09T00:00:00,53887.5,55403.8,53639.9,54901.7,1.80329401361757
2021-10-10T00:00:00,54901.5,56421.9,54100.6,54637.1,2.74030401813616
2021-10-11T00:00:00,54636.8,57763.2,54393.5,57422.6,1.65539000849719
2021-10-12T00:00:00,57422.4,57594.2,53916.6,55944.8,2.09091600928514
2021-10-13T00:00:00,55944.8,57709,54216.7,57309.1,1.98167480845005
2021-10-14T00:00:00,57309.5,58452.4,56792.4,57293,1.80753850714004
2021-10-15T00:00:00,57290.4,62799.6,56821,61592.1,2.08197881159552
2021-10-16T00:00:00,61592.1,62262.8,60099.7,60812.9,2.05054071723125
2021-10-17T00:00:00,60812.9,61633.3,58938.5,61467.2,2.50056201967391
2021-10-18T00:00:00,61464.9,62619.6,59837.4,61979,1.63569690949283
2021-10-19T00:00:00,61978.5,64412,61398.8,64228.2,2.01625600477473
2021-10-20T00:00:00,64223.2,66923.5,63474.2,65955.3,1.79210760302202
2021-10-21T00:00:00,65955.6,66586,62033.8,62142.1,2.50539801257173
2021-10-22T00:00:00,62141.8,63671.8,59960.4,60622.5,2.09533901060456
2021-10-23T00:00:00,60622.4,61662.1,59640.8,61244.2,1.89875741610632
2021-10-24T00:00:00,61244.2,61428.4,59473.4,60787.9,2.09982001874761
2021-10-25T00:00:00,60789.1,63644.1,60592.6,63021,1.15780800808045
2021-10-26T00:00:00,63021,63221.7,59812.1,60260.5,1.79902960873278
2021-10-27T00:00:00,60260.5,61419.8,58048.5,58390.2,2.00077799869678
2021-10-28T00:00:00,58390.2,62398.9,57836.5,60534.8,2.16584400039847
2021-10-29T00:00:00,60534.8,62901.8,60139,62191.8,2.02672561010473
2021-10-30T00:00:00,62194.3,62297.4,60714.8,61823.8,1.61821100904501
2021-10-31T00:00:00,61823.8,62351.9,59965.6,61279.8,2.38399001172468
2021-11-01T00:00:00,61280.4,62422.8,59500,60881.9,1.54929160262398
2021-11-02T00:00:00,60881.9,64231.4,60610.7,63186,2.01097100188917
2021-11-03T00:00:00,63186.1,63493,60224.3,62872.3,1.77529549913612
2021-11-04T00:00:00,62872.3,63049.6,60668.9,61386.1,1.50827399664558
2021-11-05T00:00:00,61386.1,62562.4,60721.1,60953.6,1.42289799729053
2021-11-06T00:00:00,60946.5,61524.9,60049.4,61469.8,1.37110700673531
2021-11-07T00:00:00,61471.4,63248.3,61336.7,63248.3,1.60585670719846
2021-11-08T00:00:00,63248.3,67725.3,63248.3,67493.2,1.21574450074291
2021-11-09T00:00:00,67494.3,68480.3,66222.2,66881.1,1.56483549883411
2021-11-10T00:00:00,66880.6,68932.7,62885.6,64855.3,1.77967820254496
2021-11-11T00:00:00,64854,65534.1,64075.9,64752.2,1.3830821973076
2021-11-12T00:00:00,64750.3,65406.7,62247.6,64085.5,1.60132520030839
2021-11-13T00:00:00,64084.8,64896.2,63338.1,64340.6,1.43965300745344
2021-11-14T00:00:00,64340.6,65446.3,63561.3,65440.2,1.78069000904452
2021-11-15T00:00:00,65440.8,66297.1,63363.8,63560.6,1.1484640033467
2021-11-16T00:00:00,63560.6,63565,58612.1,60043.6,1.97971209697632
2021-11-17T00:00:00,60043.6,60765.8,58379.1,60299.2,2.19223441077459
2021-11-18T00:00:00,60297,60911.4,56464.3,56866.4,2.41192051460367
2021-11-19T00:00:00,56866.4,58342.2,55587.9,58055.6,1.83792170504667
2021-11-20T00:00:00,58055.1,59816.4,57369.5,59690.9,1.14099700577219
2021-11-21T00:00:00,59690.9,59991.2,58492,58650.6,2.0867440115951
2021-11-22T00:00:00,58650.5,59414,55600.4,56225,1.68034600494946
2021-11-23T00:00:00,56224.4,57818.7,55351.2,57513.6,2.11002100675751
2021-11-24T00:00:00,57513.6,57677.3,55847.5,57104.6,1.68559000220603
2021-11-25T00:00:00,57104.6,59381.5,56990.3,58930.9,1.47288900118201
2021-11-26T00:00:00,58929.9,59131.7,53486.9,53721.9,2.00181200355256
2021-11-27T00:00:00,53713,55244.6,53590.6,54703,1.71040700915682
2021-11-28T00:00:00,54700.3,57427,53368.4,57262.3,2.02424701162511
2021-11-29T00:00:00,57262.3,58866.2,56684.8,57773.8,1.21368600289247
2021-11-30T00:00:00,57775.4,59177.2,55871.8,56925.8,1.94744400056788
2021-12-01T00:00:00,56927.3,59046,56432.5,57167.7,2.044548054255
2021-12-02T00:00:00,57167,57356.3,55793,56463.8,1.87370299875829
2021-12-03T00:00:00,56463.7,57597.3,51717.8,53610.9,1.96740916396912
2021-12-04T00:00:00,53603.7,53808.6,42387.4,49181.7,2.47860942135676
2021-12-05T00:00:00,49183,49690.3,47780.6,49398.1,2.57232201164152
2021-12-06T00:00:00,49412.2,50959,47183.2,50462.6,1.91644500249868
2021-12-07T00:00:00,50462.6,51922.9,50013.3,50567.1,1.70046406790317
2021-12-08T00:00:00,50567.1,51185.8,48624.6,50457.4,1.54646153855088
2021-12-09T00:00:00,50457.4,50772.9,47280.2,47524.8,1.88291150319096
2021-12-10T00:00:00,47524.8,50047.2,46859.5,47117.4,2.02649200705639
2021-12-11T00:00:00,47109.6,49437.9,46735.1,49326.5,1.53382028845148
2021-12-12T00:00:00,49326.5,50729,48618.9,50031.7,1.7083270089031
2021-12-13T00:00:00,50041.3,50152.4,45745.8,46667.6,2.06189869764727
2021-12-14T00:00:00,46669,48612.5,46258,48316.8,1.80320300614767
2021-12-15T00:00:00,48315.7,49439.8,46528,48830.2,1.87076900469674
2021-12-16T00:00:00,48831.7,49392.1,47488.3,47589.1,1.44776200488604
2021-12-17T00:00:00,47581.7,47956.3,45438.9,46100.2,1.50996965038524
2021-12-18T00:00:00,46101.5,47297.9,45469.7,46797.1,0.92690300806521
2021-12-19T00:00:00,46799,48244.8,46399.2,46637,1.07876219080398
2021-12-20T00:00:00,46637.2,47458.4,45520.6,46856.7,1.61107300983782
2021-12-21T00:00:00,46855.2,49279.2,46610,48857.7,1.37065319542144
2021-12-22T00:00:00,48858.2,49519.9,48404.5,48600,1.29080610318291
2021-12-23T00:00:00,48600,51332.6,48010.9,50773.4,1.24912760777503
2021-12-24T00:00:00,50773.9,51791.6,50392.4,50774.3,1.19761800156641
2021-12-25T00:00:00,50774.8,51089,50145.3,50680,0.494494002335955
2021-12-26T00:00:00,50495.7,51217.3,49436.1,50738.2,0.924039225831214
2021-12-27T00:00:00,50738.2,52012.8,50420.2,50654.2,1.23638803421755
2021-12-28T00:00:00,50654,50654,47272.2,47496.2,1.66732911284378
2021-12-29T00:00:00,47498.9,48089.5,46057.7,46412.3,1.44041801449657
2021-12-30T00:00:00,46412.3,47848,45937.6,47067.6,1.10387101254082
2021-12-31T00:00:00,47067.7,48512,46779.2,47429.4,0.946123008210293
2022-01-01T00:00:00,46974,47875.5,46806.1,47385.1,0.194985000954716
2022-01-02T00:00:00,46988.8,47423.4,46988.1,47247.1,0.0935320007864675
2022-01-03T00:00:00,47247.1,47518.8,45700,46392.4,1.29937396206079
2022-01-04T00:00:00,46392.8,47482,45503.3,45776.1,1.39856994495939
2022-01-05T00:00:00,45779,47000.7,42440.9,43381.4,1.74003072035926
2022-01-06T00:00:00,43390.8,43722.2,42393.4,43039,1.67890918917412
2022-01-07T00:00:00,43038.9,43078.2,40620.1,41487.5,2.04174649396064
2022-01-08T00:00:00,41489.2,42248.7,40550.5,41629.8,1.14420699280148
2022-01-09T00:00:00,41632.1,42724.8,41250.5,41815,1.18147672461659
2022-01-10T00:00:00,41808.9,42188.6,39604.1,41770.7,1.43353194573329
2022-01-11T00:00:00,41771.8,43054.1,41230.5,42682.7,1.36650323347386
2022-01-12T00:00:00,42682.1,44252.6,42424.2,43862.7,1.57486301207723
2022-01-13T00:00:00,43858.9,44382,42276.8,42517.9,1.61596157124049
2022-01-14T00:00:00,42517.2,43394.5,41731.7,43025.2,1.48783078148437
2022-01-15T00:00:00,43025.6,43755.8,42700.1,43441.9,0.342337002104614
2022-01-16T00:00:00,42939.3,43423,42560.1,43030.6,0.592589824228321
2022-01-17T00:00:00,43030.5,43140.6,41505.9,42166.2,1.21448882098477
2022-01-18T00:00:00,42165.2,42617.1,41246.8,42319.2,1.89123745407821
2022-01-19T00:00:00,42317.2,42517.4,41106.5,41624.7,1.47306467412275
2022-01-20T00:00:00,41624.4,43451.7,40547.2,40674.9,1.24874073249357
2022-01-21T00:00:00,40650.6,41055.3,35437,36436.9,1.96773287193822
2022-01-22T00:00:00,36436.9,36770.9,33982.9,35035.9,1.40031303869084
2022-01-23T00:00:00,35035.9,36488.9,34598.8,36241.9,0.469412130365179
2022-01-24T00:00:00,36209.5,37490.7,32925.6,36635.9,1.53694650562423
2022-01-25T00:00:00,36628.3,37551.2,35668,36926.9,1.64558031159791
2022-01-26T00:00:00,36916.2,38858.2,36206.1,36853,2.06136409515226
2022-01-27T00:00:00,36853,37178.9,35486.6,37132.9,1.84704036375758
2022-01-28T00:00:00,37132.9,37943.7,36120.1,37693.9,1.61456632669569
2022-01-29T00:00:00,37679.9,38677.7,37292.9,38126.1,0.671469081557809
2022-01-30T00:00:00,38128.9,38319.1,37334.9,37874.9,1.86633458761678
2022-01-31T00:00:00,37857.7,38687.2,36642,38449.2,1.34512151406596
2022-02-01T00:00:00,38449.7,39215.3,38035.6,38666.9,1.62720079977598
2022-02-02T00:00:00,38666.7,38822.5,36582,36875.8,1.21859289014081
2022-02-03T00:00:00,36875.8,37302.3,36218.9,37265.5,1.2569197298995
2022-02-04T00:00:00,37265.1,41692.6,36996.6,41554.3,1.55404348392806
2022-02-05T00:00:00,41548.7,41905,40917.9,41387.9,0.618503522789134
2022-02-06T00:00:00,41370.9,42654.9,41135.7,42363.2,0.292754339821661
2022-02-07T00:00:00,42363.1,44455.7,41631.6,43809.8,1.42118647175952
2022-02-08T00:00:00,43809.8,45430.9,42658.2,44020.5,1.60622323342772
2022-02-09T00:00:00,44020.5,44779.9,43128.8,44377.5,1.41945599247828
2022-02-10T00:00:00,44377.5,45791.3,43166.3,43475.9,1.37045201740169
2022-02-11T00:00:00,43462.7,43962.3,41997.9,42404.5,1.2143574750767
2022-02-12T00:00:00,42404.5,43063,41746.9,42282.7,0.141005360387226
2022-02-13T00:00:00,42282.7,42560.3,41854.9,42123.4,0.130885772396131
2022-02-14T00:00:00,42123.4,42893.2,41510.4,42502.9,1.0271238591659
2022-02-15T00:00:00,42494.6,44714.4,42397.7,44518.5,1.06179527472347
2022-02-16T00:00:00,44518.5,44529.2,43336,43840.2,0.882763091854486
2022-02-17T00:00:00,43840.2,44133,40039,40507.9,1.20919699400418
2022-02-18T00:00:00,40507.9,40991.7,39423.8,39794.4,0.876443211004637
2022-02-19T00:00:00,40330.2,40436.1,39884.2,40071.5,0.0188816002744439
2022-02-20T00:00:00,40136.9,40179.9,38009.9,38348.9,0.0893344328957832
2022-02-21T00:00:00,38347.5,39437.4,36769.9,37014.5,1.26802826204651
2022-02-22T00:00:00,37014.5,38390,36318.9,38228.9,1.27981890197042
2022-02-23T00:00:00,38197.9,39280,37044.9,37294.1,0.807364546737891
2022-02-24T00:00:00,37294.1,39640.1,34299.6,38314.9,2.56958808731881
2022-02-25T00:00:00,38300.1,39718,37986.4,38930.9,1.04884964702925
2022-02-26T00:00:00,39177.7,40235,38651.7,39360.5,0.224513032043839
2022-02-27T00:00:00,38514.2,39821,37327.9,37723.9,0.121413292458723
2022-02-28T00:00:00,37723.9,44125,37426.6,43143.5,1.46389756687688
2022-03-01T00:00:00,43144.9,44986,42823.1,44381.2,1.61545699925844
2022-03-02T00:00:00,44381.7,45250.4,43306.1,43964.9,1.35318288259187
2022-03-03T00:00:00,43964.9,44133.1,41793.5,42427.9,0.892515912191146
2022-03-04T00:00:00,42415.1,42476.5,38819.9,39089.9,1.33879567513073
2022-03-05T00:00:00,38947.9,39506.9,38746.6,39311.6,0.278231006465376
2022-03-06T00:00:00,39353.5,39562.6,38089.4,38375,0.314885870384707
2022-03-07T00:00:00,38375,39562.7,37118.8,37978.9,1.51065469770991
2022-03-08T00:00:00,37958.4,39317.9,37837.3,38700.9,1.6861519751622
2022-03-09T00:00:00,38690.4,42587.3,38616.8,41902.2,1.44955609725057
2022-03-10T00:00:00,41903.8,41996,38555.8,39388.9,1.2832276055557
2022-03-11T00:00:00,39386.7,40204.5,38190.1,38861.9,1.54700667926106
2022-03-12T00:00:00,38674.9,39401.7,38613.9,39110,0.26646111690263
2022-03-13T00:00:00,39146.8,39253.9,37547.9,37731.4,0.327106087794322
2022-03-14T00:00:00,37730.9,39856.2,37527.5,39647.9,1.3601745445169
2022-03-15T00:00:00,39647.9,39861.2,38188.5,39250.9,1.01156864970815
2022-03-16T00:00:00,39247,41642.5,38876.7,41073.9,1.45262020615621
2022-03-17T00:00:00,41067.8,41418.3,40500,40885.3,0.99185483869144
2022-03-18T00:00:00,40883.4,42346.9,40144,41727,0.892767341973235
2022-03-19T00:00:00,41831.8,41914.7,41569.8,41756.8,0.104722000805054
2022-03-20T00:00:00,41244.4,41439,41061.8,41219.1,0.145021471601464
2022-03-21T00:00:00,41215.9,41504.5,40480.6,40986.3,0.911543018451786
2022-03-22T00:00:00,40986.3,43269.6,40902.5,42317.3,1.1624339883051
2022-03-23T00:00:00,42317.6,42961.6,41724.3,42847.8,0.976058500024812
2022-03-24T00:00:00,42848.4,44265.5,42595.8,43950.3,1.19212322124287
2022-03-25T00:00:00,43949.9,45115.8,43560,44298.8,1.02673998404797
2022-03-26T00:00:00,44475.9,44557.9,44177.5,44289,0.00915870023054488
2022-03-27T00:00:00,44602.1,46961.7,44391.1,46872.2,0.241315110040182
2022-03-28T00:00:00,46805.8,48229.2,46626.7,47082.3,0.762128636438404
